,time,t2m
15137,2017-05-12,13.950836
15138,2017-05-12,14.659332
15139,2017-05-12,21.406158
15140,2017-05-13,16.461334
15141,2017-05-13,15.010162
15142,2017-05-13,16.29776
15143,2017-05-13,20.237213
15144,2017-05-14,14.529449
15145,2017-05-14,12.363678
15146,2017-05-14,12.809967
15147,2017-05-14,17.697418
15148,2017-05-15,11.497467
15149,2017-05-15,6.617096
15150,2017-05-15,10.515778
15151,2017-05-15,19.03775
15152,2017-05-16,11.585846
15153,2017-05-16,9.290436
15154,2017-05-16,11.889557
15155,2017-05-16,18.755524
15156,2017-05-17,12.08316
15157,2017-05-17,10.302643
15158,2017-05-17,12.562164
15159,2017-05-17,20.065338
15160,2017-05-18,14.530426
15161,2017-05-18,13.05069
15162,2017-05-18,12.431549
15163,2017-05-18,12.671051
15164,2017-05-19,12.527496
15165,2017-05-19,12.731598
15166,2017-05-19,13.159576
15167,2017-05-19,16.877106
15168,2017-05-20,14.813141
15169,2017-05-20,14.361481
15170,2017-05-20,14.901764
15171,2017-05-20,17.34732
15172,2017-05-21,15.255768
15173,2017-05-21,14.700592
15174,2017-05-21,13.380768
15175,2017-05-21,15.972809
15176,2017-05-22,13.925446
15177,2017-05-22,12.740387
15178,2017-05-22,12.140533
15179,2017-05-22,19.696686
15180,2017-05-23,13.409576
15181,2017-05-23,12.733063
15182,2017-05-23,13.154938
15183,2017-05-23,15.070465
15184,2017-05-24,12.783112
15185,2017-05-24,13.31778
15186,2017-05-24,14.704742
15187,2017-05-24,21.97403
15188,2017-05-25,18.106354
15189,2017-05-25,17.707184
15190,2017-05-25,18.930328
15191,2017-05-25,25.150055
15192,2017-05-26,19.65982
15193,2017-05-26,18.367828
15194,2017-05-26,19.629059
15195,2017-05-26,23.280426
15196,2017-05-27,19.464752
15197,2017-05-27,17.457672
15198,2017-05-27,17.749176
15199,2017-05-27,20.548248
15200,2017-05-28,17.410065
15201,2017-05-28,15.722076
15202,2017-05-28,14.217194
15203,2017-05-28,16.265778
15204,2017-05-29,16.274323
15205,2017-05-29,16.967682
15206,2017-05-29,16.860504
15207,2017-05-29,17.572418
15208,2017-05-30,16.113922
15209,2017-05-30,15.654205
15210,2017-05-30,15.75943
15211,2017-05-30,16.319
15212,2017-05-31,15.592194
15213,2017-05-31,15.491364
15214,2017-05-31,14.751373
15215,2017-05-31,14.371735
15216,2017-06-01,12.092438
15217,2017-06-01,10.195465
15218,2017-06-01,8.691559
15219,2017-06-01,9.560211
15220,2017-06-02,8.35025
15221,2017-06-02,8.777985
15222,2017-06-02,10.001129
15223,2017-06-02,13.252838
15224,2017-06-03,9.466949
15225,2017-06-03,8.764069
15226,2017-06-03,11.386383
15227,2017-06-03,18.229156
15228,2017-06-04,14.045074
15229,2017-06-04,14.543121
15230,2017-06-04,16.11856
15231,2017-06-04,16.986725
15232,2017-06-05,16.894684
15233,2017-06-05,16.448639
15234,2017-06-05,16.231354
15235,2017-06-05,18.56485
15236,2017-06-06,16.807281
15237,2017-06-06,16.164703
15238,2017-06-06,16.838043
15239,2017-06-06,16.831207
15240,2017-06-07,16.188873
15241,2017-06-07,15.527252
15242,2017-06-07,15.856354
15243,2017-06-07,18.543854
15244,2017-06-08,17.68863
15245,2017-06-08,18.330475
15246,2017-06-08,15.98941
15247,2017-06-08,11.878815
15248,2017-06-09,10.91153
15249,2017-06-09,9.655914
15250,2017-06-09,6.21817
15251,2017-06-09,6.523346
15252,2017-06-10,2.2228088
15253,2017-06-10,-0.13119507
15254,2017-06-10,3.801422
15255,2017-06-10,13.323883
15256,2017-06-11,6.164459
15257,2017-06-11,3.5123596
15258,2017-06-11,7.8192444
15259,2017-06-11,18.046783
15260,2017-06-12,8.373199
15261,2017-06-12,5.1195374
15262,2017-06-12,9.191803
15263,2017-06-12,17.95108
15264,2017-06-13,9.193512
15265,2017-06-13,8.681061
15266,2017-06-13,10.491852
15267,2017-06-13,18.707184
15268,2017-06-14,12.631256
15269,2017-06-14,10.175934
15270,2017-06-14,13.543854
15271,2017-06-14,18.50821
15272,2017-06-15,12.2135315
15273,2017-06-15,11.332672
15274,2017-06-15,11.313873
15275,2017-06-15,18.693756
15276,2017-06-16,12.699127
15277,2017-06-16,10.007477
15278,2017-06-16,12.889313
15279,2017-06-16,20.189606
15280,2017-06-17,13.749664
15281,2017-06-17,10.7586975
15282,2017-06-17,14.478912
15283,2017-06-17,23.273834
15284,2017-06-18,16.603668
15285,2017-06-18,13.870514
15286,2017-06-18,16.457672
15287,2017-06-18,22.454254
15288,2017-06-19,16.018951
15289,2017-06-19,12.027252
15290,2017-06-19,5.223297
15291,2017-06-19,9.719635
15292,2017-06-20,6.0680237
15293,2017-06-20,5.221588
15294,2017-06-20,8.36319
15295,2017-06-20,12.183258
15296,2017-06-21,9.898346
15297,2017-06-21,8.453033
15298,2017-06-21,10.381989
15299,2017-06-21,16.34195
15300,2017-06-22,11.690826
15301,2017-06-22,10.612457
15302,2017-06-22,11.955719
15303,2017-06-22,18.871979
15304,2017-06-23,13.548737
15305,2017-06-23,11.559967
15306,2017-06-23,13.623199
15307,2017-06-23,19.757233
15308,2017-06-24,14.358307
15309,2017-06-24,11.087799
15310,2017-06-24,12.337555
15311,2017-06-24,20.36319
15312,2017-06-25,13.116852
15313,2017-06-25,11.656647
15314,2017-06-25,12.115875
15315,2017-06-25,20.24649
15316,2017-06-26,12.777252
15317,2017-06-26,9.808502
15318,2017-06-26,10.104645
15319,2017-06-26,19.981842
15320,2017-06-27,12.931549
15321,2017-06-27,12.034821
15322,2017-06-27,13.046051
15323,2017-06-27,20.521881
15324,2017-06-28,14.342926
15325,2017-06-28,11.795074
15326,2017-06-28,13.485748
15327,2017-06-28,20.822662
15328,2017-06-29,13.415192
15329,2017-06-29,10.302399
15330,2017-06-29,13.249664
15331,2017-06-29,19.841461
15332,2017-06-30,14.007477
15333,2017-06-30,13.001617
15334,2017-06-30,14.319
15335,2017-06-30,18.910065
15336,2017-07-01,13.464996
15337,2017-07-01,13.535065
15338,2017-07-01,12.621002
15339,2017-07-01,18.814606
15340,2017-07-02,10.249176
15341,2017-07-02,6.7640686
15342,2017-07-02,8.179352
15343,2017-07-02,15.226715
15344,2017-07-03,8.263336
15345,2017-07-03,5.3143616
15346,2017-07-03,7.341461
15347,2017-07-03,14.328278
15348,2017-07-04,8.636627
15349,2017-07-04,6.92984
15350,2017-07-04,9.213043
15351,2017-07-04,14.308014
15352,2017-07-05,10.810699
15353,2017-07-05,8.078033
15354,2017-07-05,9.027252
15355,2017-07-05,17.5878
15356,2017-07-06,10.004547
15357,2017-07-06,7.281891
15358,2017-07-06,9.8854065
15359,2017-07-06,17.470123
15360,2017-07-07,12.800446
15361,2017-07-07,9.91983
15362,2017-07-07,10.190826
15363,2017-07-07,18.244781
15364,2017-07-08,12.142731
15365,2017-07-08,10.195221
15366,2017-07-08,10.539215
15367,2017-07-08,18.864655
