,time,latitude,longitude,number,step,surface,valid_time,pm2p5
17230,2018-05-17 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-17 12:00:00,2.0272586e-09
17231,2018-05-17 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-17 18:00:00,3.0508973e-09
17232,2018-05-18 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-18 00:00:00,5.5068234e-09
17233,2018-05-18 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-18 06:00:00,6.424081e-09
17234,2018-05-18 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-18 12:00:00,2.809984e-09
17235,2018-05-18 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-18 18:00:00,7.548241e-09
17236,2018-05-19 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-19 00:00:00,6.9997093e-09
17237,2018-05-19 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-19 06:00:00,3.4120806e-09
17238,2018-05-19 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-19 12:00:00,9.907215e-09
17239,2018-05-19 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-19 18:00:00,4.0430805e-09
17240,2018-05-20 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-20 00:00:00,4.2579487e-09
17241,2018-05-20 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-20 06:00:00,4.3153676e-09
17242,2018-05-20 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-20 12:00:00,7.697929e-10
17243,2018-05-20 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-20 18:00:00,2.7597697e-09
17244,2018-05-21 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-21 00:00:00,4.677702e-09
17245,2018-05-21 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-21 06:00:00,5.5736358e-09
17246,2018-05-21 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-21 12:00:00,0.0
17247,2018-05-21 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-21 18:00:00,0.0
17248,2018-05-22 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-22 00:00:00,6.646175e-09
17249,2018-05-22 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-22 06:00:00,9.855938e-09
17250,2018-05-22 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-22 12:00:00,8.525728e-09
17251,2018-05-22 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-22 18:00:00,2.2692406e-09
17252,2018-05-23 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-23 00:00:00,1.0400303e-08
17253,2018-05-23 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-23 06:00:00,1.4058994e-08
17254,2018-05-23 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-23 12:00:00,1.1237475e-08
17255,2018-05-23 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-23 18:00:00,2.491391e-09
17256,2018-05-24 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-24 00:00:00,7.914974e-09
17257,2018-05-24 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-24 06:00:00,1.1080552e-08
17258,2018-05-24 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-24 12:00:00,1.0457157e-08
17259,2018-05-24 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-24 18:00:00,6.1979826e-09
17260,2018-05-25 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-25 00:00:00,1.1113531e-08
17261,2018-05-25 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-25 06:00:00,9.97289e-09
17262,2018-05-25 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-25 12:00:00,1.4277422e-08
17263,2018-05-25 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-25 18:00:00,8.306618e-09
17264,2018-05-26 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-26 00:00:00,1.0925259e-08
17265,2018-05-26 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-26 06:00:00,1.0070796e-08
17266,2018-05-26 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-26 12:00:00,3.800043e-09
17267,2018-05-26 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-26 18:00:00,5.083436e-09
17268,2018-05-27 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-27 00:00:00,7.6794855e-09
17269,2018-05-27 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-27 06:00:00,7.0581514e-09
17270,2018-05-27 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-27 12:00:00,1.0567685e-08
17271,2018-05-27 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-27 18:00:00,5.121546e-09
17272,2018-05-28 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-28 00:00:00,8.8937355e-09
17273,2018-05-28 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-28 06:00:00,8.69267e-09
17274,2018-05-28 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-28 12:00:00,1.1402705e-08
17275,2018-05-28 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-28 18:00:00,3.4399774e-09
17276,2018-05-29 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-29 00:00:00,5.798441e-09
17277,2018-05-29 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-29 06:00:00,8.0665785e-09
17278,2018-05-29 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-29 12:00:00,1.9621794e-08
17279,2018-05-29 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-29 18:00:00,6.3081558e-09
17280,2018-05-30 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-30 00:00:00,1.0241564e-08
17281,2018-05-30 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-30 06:00:00,9.997727e-09
17282,2018-05-30 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-30 12:00:00,1.4716104e-08
17283,2018-05-30 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-30 18:00:00,7.0821358e-09
17284,2018-05-31 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-31 00:00:00,1.0088385e-08
17285,2018-05-31 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-31 06:00:00,9.0007894e-09
17286,2018-05-31 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-31 12:00:00,1.3056447e-08
17287,2018-05-31 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-05-31 18:00:00,5.4569327e-09
17288,2018-06-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-01 00:00:00,7.628433e-09
17289,2018-06-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-01 06:00:00,6.3270917e-09
17290,2018-06-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-01 12:00:00,8.896169e-09
17291,2018-06-01 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-01 18:00:00,8.93694e-09
17292,2018-06-02 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-02 00:00:00,9.724516e-09
17293,2018-06-02 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-02 06:00:00,8.4938705e-09
17294,2018-06-02 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-02 12:00:00,9.358736e-09
17295,2018-06-02 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-02 18:00:00,5.8801746e-09
17296,2018-06-03 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-03 00:00:00,4.385843e-09
17297,2018-06-03 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-03 06:00:00,4.0657717e-09
17298,2018-06-03 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-03 12:00:00,3.6067351e-09
17299,2018-06-03 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-03 18:00:00,2.9337572e-09
17300,2018-06-04 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-04 00:00:00,4.2847113e-09
17301,2018-06-04 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-04 06:00:00,6.837883e-09
17302,2018-06-04 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-04 12:00:00,7.647145e-09
17303,2018-06-04 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-04 18:00:00,6.2035994e-09
17304,2018-06-05 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-05 00:00:00,6.9372703e-09
17305,2018-06-05 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-05 06:00:00,4.8687063e-09
17306,2018-06-05 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-05 12:00:00,2.4705553e-09
17307,2018-06-05 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-05 18:00:00,3.1452096e-09
17308,2018-06-06 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-06 00:00:00,3.841535e-09
17309,2018-06-06 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-06 06:00:00,3.6358523e-09
17310,2018-06-06 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-06 12:00:00,3.8278927e-09
17311,2018-06-06 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-06 18:00:00,2.4012918e-09
17312,2018-06-07 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-07 00:00:00,7.598224e-09
17313,2018-06-07 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-07 06:00:00,9.844442e-09
17314,2018-06-07 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-07 12:00:00,5.793982e-09
17315,2018-06-07 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-07 18:00:00,1.0600729e-09
17316,2018-06-08 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-08 00:00:00,2.3526803e-09
17317,2018-06-08 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-08 06:00:00,5.5890723e-09
17318,2018-06-08 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-08 12:00:00,9.435745e-09
17319,2018-06-08 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-08 18:00:00,1.9429562e-09
17320,2018-06-09 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-09 00:00:00,4.988422e-09
17321,2018-06-09 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-09 06:00:00,3.929454e-09
17322,2018-06-09 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-09 12:00:00,0.0
17323,2018-06-09 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-09 18:00:00,8.4538754e-10
17324,2018-06-10 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-10 00:00:00,3.3279115e-09
17325,2018-06-10 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-10 06:00:00,2.7827127e-09
17326,2018-06-10 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-10 12:00:00,1.8415438e-08
17327,2018-06-10 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-10 18:00:00,1.5112246e-08
17328,2018-06-11 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-11 00:00:00,1.3900081e-08
17329,2018-06-11 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-11 06:00:00,8.651558e-09
17330,2018-06-11 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-11 12:00:00,3.8600234e-09
17331,2018-06-11 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-11 18:00:00,5.974673e-09
17332,2018-06-12 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-12 00:00:00,6.1887633e-09
17333,2018-06-12 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-12 06:00:00,5.203887e-09
17334,2018-06-12 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-12 12:00:00,2.3448588e-09
17335,2018-06-12 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-12 18:00:00,1.3463817e-09
17336,2018-06-13 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-13 00:00:00,4.645017e-09
17337,2018-06-13 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-13 06:00:00,5.02909e-09
17338,2018-06-13 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-13 12:00:00,1.8304069e-09
17339,2018-06-13 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-13 18:00:00,1.6512685e-09
17340,2018-06-14 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-14 00:00:00,3.6592025e-09
17341,2018-06-14 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-14 06:00:00,5.0459477e-09
17342,2018-06-14 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-14 12:00:00,3.4545693e-09
17343,2018-06-14 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-14 18:00:00,2.6417126e-09
17344,2018-06-15 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-15 00:00:00,3.049504e-09
17345,2018-06-15 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-15 06:00:00,4.9119926e-09
17346,2018-06-15 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-15 12:00:00,9.351613e-09
17347,2018-06-15 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-15 18:00:00,7.30563e-09
17348,2018-06-16 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-16 00:00:00,7.5238376e-09
17349,2018-06-16 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-16 06:00:00,7.721063e-09
17350,2018-06-16 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-16 12:00:00,3.3036625e-09
17351,2018-06-16 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-16 18:00:00,3.898279e-09
17352,2018-06-17 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-17 00:00:00,6.87168e-09
17353,2018-06-17 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-17 06:00:00,7.715091e-09
17354,2018-06-17 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-17 12:00:00,1.0863975e-08
17355,2018-06-17 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-17 18:00:00,7.79583e-09
17356,2018-06-18 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-18 00:00:00,1.1482584e-08
17357,2018-06-18 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-18 06:00:00,1.017893e-08
17358,2018-06-18 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-18 12:00:00,9.325927e-09
17359,2018-06-18 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-18 18:00:00,1.9079545e-09
17360,2018-06-19 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-19 00:00:00,1.5082769e-08
17361,2018-06-19 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-19 06:00:00,1.2019505e-08
17362,2018-06-19 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-19 12:00:00,9.875233e-09
17363,2018-06-19 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-19 18:00:00,2.043958e-09
17364,2018-06-20 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-20 00:00:00,8.001319e-09
17365,2018-06-20 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-20 06:00:00,1.07807345e-08
17366,2018-06-20 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-20 12:00:00,1.34964395e-08
17367,2018-06-20 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-20 18:00:00,5.402793e-09
17368,2018-06-21 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-21 00:00:00,1.244911e-08
17369,2018-06-21 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-21 06:00:00,1.0377583e-08
17370,2018-06-21 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-21 12:00:00,1.8289661e-08
17371,2018-06-21 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-21 18:00:00,9.980944e-09
17372,2018-06-22 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-22 00:00:00,1.0836324e-08
17373,2018-06-22 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-22 06:00:00,1.1090478e-08
17374,2018-06-22 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-22 12:00:00,7.628131e-09
17375,2018-06-22 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-22 18:00:00,3.4054746e-09
17376,2018-06-23 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-23 00:00:00,1.04528155e-08
17377,2018-06-23 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-23 06:00:00,1.12421255e-08
17378,2018-06-23 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-23 12:00:00,8.566623e-09
17379,2018-06-23 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-23 18:00:00,3.086298e-09
17380,2018-06-24 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-24 00:00:00,6.4125985e-09
17381,2018-06-24 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-24 06:00:00,7.620702e-09
17382,2018-06-24 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-24 12:00:00,1.3859296e-08
17383,2018-06-24 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-24 18:00:00,1.0493441e-08
17384,2018-06-25 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-25 00:00:00,1.1507037e-08
17385,2018-06-25 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-25 06:00:00,1.1375899e-08
17386,2018-06-25 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-25 12:00:00,8.261246e-09
17387,2018-06-25 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-25 18:00:00,5.3588494e-09
17388,2018-06-26 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-26 00:00:00,3.757343e-09
17389,2018-06-26 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-26 06:00:00,3.5056065e-09
17390,2018-06-26 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-26 12:00:00,1.3955088e-08
17391,2018-06-26 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-26 18:00:00,7.535281e-09
17392,2018-06-27 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-27 00:00:00,7.583324e-09
17393,2018-06-27 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-27 06:00:00,5.824706e-09
17394,2018-06-27 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-27 12:00:00,7.927529e-09
17395,2018-06-27 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-27 18:00:00,7.652787e-09
17396,2018-06-28 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-28 00:00:00,8.398814e-09
17397,2018-06-28 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-28 06:00:00,8.400281e-09
17398,2018-06-28 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-28 12:00:00,2.1898256e-08
17399,2018-06-28 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-28 18:00:00,1.5962371e-08
17400,2018-06-29 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-29 00:00:00,1.3107822e-08
17401,2018-06-29 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-29 06:00:00,1.1204204e-08
17402,2018-06-29 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-29 12:00:00,1.20942545e-08
17403,2018-06-29 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-29 18:00:00,8.896741e-09
17404,2018-06-30 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-30 00:00:00,8.984657e-09
17405,2018-06-30 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-30 06:00:00,5.793975e-09
17406,2018-06-30 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-30 12:00:00,7.858503e-09
17407,2018-06-30 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-06-30 18:00:00,2.1991382e-09
17408,2018-07-01 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-01 00:00:00,8.0760785e-09
17409,2018-07-01 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-01 06:00:00,6.2082925e-09
17410,2018-07-01 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-01 12:00:00,8.31756e-09
17411,2018-07-01 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-01 18:00:00,7.5554105e-09
17412,2018-07-02 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-02 00:00:00,9.323617e-09
17413,2018-07-02 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-02 06:00:00,9.819182e-09
17414,2018-07-02 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-02 12:00:00,1.1495999e-08
17415,2018-07-02 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-02 18:00:00,1.0318907e-08
17416,2018-07-03 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-03 00:00:00,8.444278e-09
17417,2018-07-03 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-03 06:00:00,7.589975e-09
17418,2018-07-03 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-03 12:00:00,1.2379807e-08
17419,2018-07-03 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-03 18:00:00,8.039393e-09
17420,2018-07-04 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-04 00:00:00,7.1010007e-09
17421,2018-07-04 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-04 06:00:00,7.157105e-09
17422,2018-07-04 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-04 12:00:00,1.3415129e-08
17423,2018-07-04 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-04 18:00:00,6.3617343e-09
17424,2018-07-05 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-05 00:00:00,6.5101453e-09
17425,2018-07-05 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-05 06:00:00,6.6144636e-09
17426,2018-07-05 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-05 12:00:00,8.199304e-09
17427,2018-07-05 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-05 18:00:00,3.5896481e-09
17428,2018-07-06 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-06 00:00:00,6.4958066e-09
17429,2018-07-06 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-06 06:00:00,5.8690297e-09
17430,2018-07-06 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-06 12:00:00,1.4473411e-08
17431,2018-07-06 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-06 18:00:00,1.0603852e-08
17432,2018-07-07 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-07 00:00:00,2.8171378e-08
17433,2018-07-07 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-07 06:00:00,2.6318638e-08
17434,2018-07-07 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-07 12:00:00,2.6985678e-08
17435,2018-07-07 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-07 18:00:00,8.52155e-09
17436,2018-07-08 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-08 00:00:00,7.2046937e-09
17437,2018-07-08 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-08 06:00:00,8.457818e-09
17438,2018-07-08 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-08 12:00:00,4.2042068e-09
17439,2018-07-08 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-08 18:00:00,2.8412381e-09
17440,2018-07-09 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-09 00:00:00,2.4627516e-09
17441,2018-07-09 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-09 06:00:00,2.7966494e-09
17442,2018-07-09 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-09 12:00:00,4.501441e-09
17443,2018-07-09 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-09 18:00:00,2.553494e-09
17444,2018-07-10 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-10 00:00:00,2.090023e-09
17445,2018-07-10 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-10 06:00:00,1.6228019e-09
17446,2018-07-10 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-10 12:00:00,2.7518783e-09
17447,2018-07-10 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-10 18:00:00,3.2062415e-09
17448,2018-07-11 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-11 00:00:00,4.4379327e-09
17449,2018-07-11 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-11 06:00:00,5.838803e-09
17450,2018-07-11 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-11 12:00:00,1.9566608e-09
17451,2018-07-11 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-11 18:00:00,1.6082939e-09
17452,2018-07-12 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-12 00:00:00,9.510753e-09
17453,2018-07-12 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-12 06:00:00,1.2326556e-08
17454,2018-07-12 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-12 12:00:00,4.6003095e-09
17455,2018-07-12 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-12 18:00:00,3.7912187e-11
17456,2018-07-13 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-13 00:00:00,9.2778585e-09
17457,2018-07-13 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-13 06:00:00,7.884147e-09
17458,2018-07-13 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-13 12:00:00,5.0348845e-09
17459,2018-07-13 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-13 18:00:00,1.1783321e-09
17460,2018-07-14 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-14 00:00:00,1.1522349e-08
17461,2018-07-14 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-14 06:00:00,1.1456962e-08
17462,2018-07-14 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-14 12:00:00,4.340901e-09
17463,2018-07-14 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-14 18:00:00,2.3502966e-09
17464,2018-07-15 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-15 00:00:00,6.4698398e-09
17465,2018-07-15 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-15 06:00:00,4.983754e-09
17466,2018-07-15 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-15 12:00:00,5.0243756e-09
17467,2018-07-15 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-15 18:00:00,2.1118893e-09
17468,2018-07-16 00:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-16 00:00:00,3.6911547e-09
17469,2018-07-16 06:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-16 06:00:00,4.6634767e-09
17470,2018-07-16 12:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-16 12:00:00,1.6903691e-08
17471,2018-07-16 18:00:00,-26.6,-52.1,0,0 days,0.0,2018-07-16 18:00:00,1.1369156e-08
